Scientific.Name,Longitude,Latitude
Apolemichthys xanthopunctatus,-176.480423,0.18843
Apolemichthys xanthopunctatus,-176.486695,0.19548
Apolemichthys xanthopunctatus,-176.468398,0.203835
Apolemichthys xanthopunctatus,-176.458059,0.190714
Apolemichthys xanthopunctatus,-176.461938,0.200035
Apolemichthys xanthopunctatus,-176.464019,0.199507
Apolemichthys xanthopunctatus,-176.46416,0.20153
Apolemichthys xanthopunctatus,-176.45961,0.18964
Apolemichthys xanthopunctatus,-176.45917,0.1867
Apolemichthys xanthopunctatus,-176.471492,0.204005
Apolemichthys xanthopunctatus,-176.47949,0.20655
Apolemichthys xanthopunctatus,-176.45685,0.19029
Apolemichthys xanthopunctatus,-176.45694,0.19311
Apolemichthys xanthopunctatus,-176.47185,0.20372
Apolemichthys xanthopunctatus,-176.479541,0.20578
Apolemichthys xanthopunctatus,-176.46992,0.18666
Apolemichthys xanthopunctatus,-176.46338,0.19856
Apolemichthys xanthopunctatus,-176.46507,0.19385
Apolemichthys xanthopunctatus,166.944067,-0.550867
Apolemichthys xanthopunctatus,166.9467,-0.54965
