Scientific.Name,Longitude,Latitude,Country
Lutjanus gibbus,145.412147,19.678238,MP
Lutjanus gibbus,145.398479,19.67646,MP
Lutjanus gibbus,145.416212,19.702374,MP
Lutjanus gibbus,145.387527,19.687023,MP
Lutjanus gibbus,145.39173,19.680936,MP
Lutjanus gibbus,145.404306,19.675042,MP
Lutjanus gibbus,145.40305,19.70842,MP
Lutjanus gibbus,145.387723,19.685142,MP
Lutjanus gibbus,145.400369,19.676227,MP
Lutjanus gibbus,145.416356,19.70221,MP
Lutjanus gibbus,145.419113,19.691573000000002,MP
Lutjanus gibbus,145.407151,19.675364,MP
Lutjanus gibbus,145.835819,17.578537,MP
Lutjanus gibbus,145.813721,17.591924,MP
Lutjanus gibbus,145.4174,19.69977,MP
Lutjanus gibbus,145.832852,17.578118,MP
Lutjanus gibbus,145.822591,17.58384,MP
Lutjanus gibbus,145.837571,17.579022,MP
Lutjanus gibbus,145.821724,17.586071,MP
Lutjanus gibbus,145.823037,17.579456,MP
Lutjanus gibbus,145.538332,14.842339,MP
Lutjanus gibbus,145.573599,14.848984,MP
Lutjanus gibbus,145.542536,14.83993,MP
Lutjanus gibbus,145.699397,18.783742,MP
Lutjanus gibbus,145.702381,18.762994,MP
Lutjanus gibbus,145.700405,18.775993,MP
Lutjanus gibbus,145.634719,18.776711,MP
Lutjanus gibbus,145.669748,18.725236,MP
Lutjanus gibbus,145.693124,18.755992,MP
Lutjanus gibbus,145.699674,18.776928,MP
Lutjanus gibbus,145.678978,18.737343,MP
Lutjanus gibbus,145.651907,18.809106,MP
Lutjanus gibbus,145.638153,18.752531,MP
Lutjanus gibbus,145.639377,18.760246,MP
Lutjanus gibbus,145.636734,18.770965,MP
Lutjanus gibbus,145.669064,18.725033,MP
Lutjanus gibbus,145.641917,18.7516,MP
Lutjanus gibbus,145.643925,18.798559,MP
Lutjanus gibbus,145.637611,18.753238,MP
Lutjanus gibbus,145.684902,18.804538,MP
Lutjanus gibbus,145.7011,18.764688,MP
Lutjanus gibbus,145.698605,18.786985,MP
Lutjanus gibbus,145.637063,18.774658,MP
Lutjanus gibbus,145.694569,18.758584,MP
Lutjanus gibbus,145.639359,18.75145,MP
Lutjanus gibbus,145.688349,18.737947,MP
Lutjanus gibbus,145.639476,18.756791,MP
Lutjanus gibbus,-148.30697,-15.01183,PF
Lutjanus gibbus,-147.66059,-14.90748,PF
Lutjanus gibbus,-151.5457,-16.7729,PF
Lutjanus gibbus,-141.91124,-18.70521,PF
Lutjanus gibbus,-149.94007,-17.47761,PF
Lutjanus gibbus,-149.84602,-17.47614,PF
Lutjanus gibbus,-145.41805,-15.56186,PF
Lutjanus gibbus,-149.75198,-17.47462,PF
Lutjanus gibbus,-149.84602,-17.47614,PF
Lutjanus gibbus,-149.94007,-17.47761,PF
Lutjanus gibbus,-151.04566,-16.72708,PF
Lutjanus gibbus,164.18821,-19.84921,NC
Lutjanus gibbus,164.18635,-20.21064,NC
Lutjanus gibbus,164.09064,-20.21017,NC
Lutjanus gibbus,164.47351,-20.21174,NC
Lutjanus gibbus,164.71787,-21.17835,NC
Lutjanus gibbus,-149.44875,-17.77923,PF
Lutjanus gibbus,165.67082,-21.82092,NC
Lutjanus gibbus,-148.29173,-15.03933,PF
Lutjanus gibbus,-176.19172,-13.18708,WF
Lutjanus gibbus,-176.18177,-13.39458,WF
Lutjanus gibbus,-176.12825,-13.26995,WF
Lutjanus gibbus,-176.2172,-13.36713,WF
Lutjanus gibbus,166.13343,-21.41038,NC
Lutjanus gibbus,-176.15957,-13.30235,WF
Lutjanus gibbus,-145.65303,-16.0505,PF
Lutjanus gibbus,164.68453,-21.1061,NC
Lutjanus gibbus,164.63988,-20.97685,NC
Lutjanus gibbus,-176.27283,-13.32077,WF
Lutjanus gibbus,-176.23457,-13.26125,WF
Lutjanus gibbus,-145.66822,-16.23897,PF
Lutjanus gibbus,-176.25305,-13.24593,WF
Lutjanus gibbus,-148.2773,-15.05783,PF
Lutjanus gibbus,-176.1581,-13.24585,WF
Lutjanus gibbus,164.6193,-21.03022,NC
Lutjanus gibbus,-178.08948,-14.29393,WF
Lutjanus gibbus,-148.14403,-15.04648,PF
Lutjanus gibbus,-145.70235,-16.14838,PF
Lutjanus gibbus,-176.2673,-13.29255,WF
Lutjanus gibbus,-145.79125,-16.10632,PF
Lutjanus gibbus,166.03068,-21.4555,NC
Lutjanus gibbus,-176.14835,-13.34018,WF
Lutjanus gibbus,-176.26108,-13.28715,WF
Lutjanus gibbus,164.68457,-21.10602,NC
Lutjanus gibbus,-145.80913,-16.17747,PF
Lutjanus gibbus,-148.272,-14.99122,PF
Lutjanus gibbus,-178.14435,-14.30972,WF
Lutjanus gibbus,-148.19105,-15.09542,PF
Lutjanus gibbus,-148.26978,-15.07465,PF
Lutjanus gibbus,-176.17042,-13.33577,WF
Lutjanus gibbus,-176.2466,-13.21255,WF
Lutjanus gibbus,-145.76638,-16.09848,PF
Lutjanus gibbus,-176.2455,-13.36788,WF
Lutjanus gibbus,167.40775,-21.02768,NC
Lutjanus gibbus,-176.24223,-13.23662,WF
Lutjanus gibbus,-145.66072,-16.14062,PF
Lutjanus gibbus,-176.23353,-13.23917,WF
Lutjanus gibbus,-148.2591,-14.9683,PF
Lutjanus gibbus,-178.07118,-14.314,WF
Lutjanus gibbus,-178.06025,-14.31327,WF
Lutjanus gibbus,-148.1969,-15.05823,PF
Lutjanus gibbus,164.73497,-21.126,NC
Lutjanus gibbus,166.5186,-21.74575,NC
Lutjanus gibbus,-176.22623,-13.33932,WF
Lutjanus gibbus,-176.23405,-13.3463,WF
Lutjanus gibbus,164.60532,-21.01743,NC
Lutjanus gibbus,166.07268,-21.3661,NC
Lutjanus gibbus,-176.14077,-13.3311,WF
Lutjanus gibbus,32.682512,-27.534851,ZA
Lutjanus gibbus,145.437533,-14.681819,AU
Lutjanus gibbus,145.454245,-14.689862,AU
Lutjanus gibbus,145.435363,-14.676079,AU
Lutjanus gibbus,145.45324,-14.660065,AU
Lutjanus gibbus,179.068392,-17.118036,FJ
Lutjanus gibbus,130.308732,-0.587758,ID
Lutjanus gibbus,146.214085,-16.872399,AU
Lutjanus gibbus,145.98878,-16.431929,AU
Lutjanus gibbus,131.799583,2.99385,PW
Lutjanus gibbus,130.456473,-2.210845,ID
Lutjanus gibbus,152.151111,-32.715,AU
Lutjanus gibbus,73.416199,4.306427,MV
Lutjanus gibbus,-157.444228,1.975742,KI
Lutjanus gibbus,147.26265,-9.5393,PG
Lutjanus gibbus,35.557999,-22.843,MZ
Lutjanus gibbus,177.18506,-17.176391,FJ
Lutjanus gibbus,145.814821,-15.966174,AU
Lutjanus gibbus,145.821298,-15.990416,AU
Lutjanus gibbus,-145.709762,-16.076135,PF
Lutjanus gibbus,-145.722558,-16.082728,PF
Lutjanus gibbus,179.105267,-17.06952,FJ
Lutjanus gibbus,47.95,-13.5,MG
Lutjanus gibbus,39.064,-5.293,TZ
Lutjanus gibbus,55.6455,-3.7652,SC
Lutjanus gibbus,-149.851,-17.517,PF
Lutjanus gibbus,-149.85,-17.513,PF
Lutjanus gibbus,121.38,22.34,TW
Lutjanus gibbus,-149.87,-17.483,PF
Lutjanus gibbus,110.783,-7.03333,ID
Lutjanus gibbus,116.483,-8.8,ID
Lutjanus gibbus,106.533,-7.03333,ID
Lutjanus gibbus,35.558,-22.843,MZ
Lutjanus gibbus,128.451389,27.053611,JP
Lutjanus gibbus,128.984444,27.8075,JP
Lutjanus gibbus,133.505278,33.468889,JP
Lutjanus gibbus,129.598056,29.454722,JP
Lutjanus gibbus,128.969167,27.668056,JP
Lutjanus gibbus,123.8,24.433333,JP
Lutjanus gibbus,130.44465,-0.510733,ID
Lutjanus gibbus,179.098605,-17.062497,FJ
Lutjanus gibbus,158.732267,-9.031453,SB
Lutjanus gibbus,177.126528,-17.73424,FJ
Lutjanus gibbus,115.606387,-8.297457,ID
Lutjanus gibbus,130.68312,-0.557357,ID
Lutjanus gibbus,-177.999,-14.3325,WF
Lutjanus gibbus,-178.141,-14.3107,WF
Lutjanus gibbus,-147.633594,-14.976686,PF
Lutjanus gibbus,121.24,23.05,TW
Lutjanus gibbus,120.35,22.32,TW
Lutjanus gibbus,121.2,22.82,TW
Lutjanus gibbus,121.87,24.59,TW
Lutjanus gibbus,-149.866902,-17.484514,PF
Lutjanus gibbus,130.526537,-2.23415,ID
Lutjanus gibbus,36.32,-18.854,MZ
Lutjanus gibbus,121.0364,12.1622,PH
Lutjanus gibbus,130.689292,-0.557994,ID
Lutjanus gibbus,179.069387,-17.118237,FJ
Lutjanus gibbus,145.973995,-16.757155,AU
Lutjanus gibbus,-145.462429,-16.512468,PF
Lutjanus gibbus,145.990044,-16.92653,AU
Lutjanus gibbus,-147.628735,-14.971812,PF
Lutjanus gibbus,145.447783,-14.697063,AU
Lutjanus gibbus,145.453259,-14.646751,AU
Lutjanus gibbus,145.454247,-14.645454,AU
Lutjanus gibbus,145.459482,-14.685985,AU
Lutjanus gibbus,145.463173,-14.696529,AU
Lutjanus gibbus,145.446058,-14.663896,AU
Lutjanus gibbus,145.349894,-14.778327,AU
Lutjanus gibbus,145.465576,-14.693499,AU
Lutjanus gibbus,145.664699,-14.66381,AU
Lutjanus gibbus,145.464958,-14.682005,AU
Lutjanus gibbus,145.478203,-14.671286,AU
Lutjanus gibbus,145.453259,-14.646646,AU
Lutjanus gibbus,145.450049,-14.646977,AU
Lutjanus gibbus,145.462229,-14.650447,AU
Lutjanus gibbus,145.466937,-14.688909,AU
Lutjanus gibbus,145.439957,-14.683929,AU
Lutjanus gibbus,145.473464,-14.680086,AU
Lutjanus gibbus,145.470544,-14.683351,AU
Lutjanus gibbus,145.446659,-14.698872,AU
Lutjanus gibbus,145.471335,-14.658706,AU
Lutjanus gibbus,145.461122,-14.69993,AU
Lutjanus gibbus,145.368004,-14.754742,AU
Lutjanus gibbus,145.448195,-14.697484,AU
Lutjanus gibbus,129.828333,28.636667,JP
Lutjanus gibbus,-149.636038,-17.60309,PF
Lutjanus gibbus,165.801667,-10.720556,SB
Lutjanus gibbus,115.592169,-8.27247,ID
Lutjanus gibbus,-145.461848,-16.517865,PF
Lutjanus gibbus,115.59198,-8.27313,ID
Lutjanus gibbus,157.9499,-8.429783,SB
Lutjanus gibbus,-157.62908,21.297052,US
Lutjanus gibbus,35.41379,-21.76771,MZ
Lutjanus gibbus,35.45493,-21.48439,MZ
Lutjanus gibbus,35.56368,-23.8527,MZ
Lutjanus gibbus,158.128823,-8.718885,SB
Lutjanus gibbus,125.669502,6.950779,PH
Lutjanus gibbus,157.951968,-8.427599,SB
Lutjanus gibbus,39.379108,-4.715281,KE
Lutjanus gibbus,32.689,-27.517,ZA
Lutjanus gibbus,150.719376,-2.75779,PG
Lutjanus gibbus,-174.530517,-19.841483,TO
Lutjanus gibbus,-174.511983,-19.84635,TO
Lutjanus gibbus,-174.333033,-19.752233,TO
Lutjanus gibbus,-174.323983,-19.74335,TO
Lutjanus gibbus,-174.388583,-19.782083,TO
Lutjanus gibbus,-174.563233,-19.8234,TO
Lutjanus gibbus,-175.239017,-21.020033,TO
Lutjanus gibbus,-175.3164,-21.05305,TO
Lutjanus gibbus,179.649417,-16.194133,FJ
Lutjanus gibbus,179.627617,-16.188083,FJ
Lutjanus gibbus,179.745217,-16.176317,FJ
Lutjanus gibbus,179.7412,-16.1412,FJ
Lutjanus gibbus,179.74783300000001,-16.1468,FJ
Lutjanus gibbus,179.690917,-16.1541,FJ
Lutjanus gibbus,179.707417,-16.153583,FJ
Lutjanus gibbus,179.674017,-16.196283,FJ
Lutjanus gibbus,179.69325,-16.197933,FJ
Lutjanus gibbus,179.6617,-16.194217,FJ
Lutjanus gibbus,179.73515,-16.190983,FJ
Lutjanus gibbus,179.689667,-16.198467,FJ
Lutjanus gibbus,179.293283,-16.287417,FJ
Lutjanus gibbus,179.28565,-16.291733,FJ
Lutjanus gibbus,179.30115,-16.2829,FJ
Lutjanus gibbus,179.3179,-16.27425,FJ
Lutjanus gibbus,179.241617,-16.290317,FJ
Lutjanus gibbus,179.247417,-16.293983,FJ
Lutjanus gibbus,179.3258,-16.300967,FJ
Lutjanus gibbus,179.355933,-16.234567,FJ
Lutjanus gibbus,179.284833,-16.28435,FJ
Lutjanus gibbus,179.309017,-16.34035,FJ
Lutjanus gibbus,179.26945,-16.343333,FJ
Lutjanus gibbus,178.346767,-18.15275,FJ
Lutjanus gibbus,178.35765,-18.148817,FJ
Lutjanus gibbus,178.3661,-18.144517,FJ
Lutjanus gibbus,178.3351,-18.156683,FJ
Lutjanus gibbus,178.3589,-18.16115,FJ
Lutjanus gibbus,178.364867,-18.147417,FJ
Lutjanus gibbus,178.376333,-18.136633,FJ
Lutjanus gibbus,178.70365,-18.004867,FJ
Lutjanus gibbus,178.710817,-17.986417,FJ
Lutjanus gibbus,178.708817,-17.996167,FJ
Lutjanus gibbus,178.742533,-18.0005,FJ
Lutjanus gibbus,178.747217,-18.001817,FJ
Lutjanus gibbus,-178.8206,-18.17515,FJ
Lutjanus gibbus,-178.808267,-18.169067,FJ
Lutjanus gibbus,-178.802783,-18.169967,FJ
Lutjanus gibbus,-178.669317,-18.22215,FJ
Lutjanus gibbus,-178.730467,-18.183817,FJ
Lutjanus gibbus,-178.727017,-18.183983,FJ
Lutjanus gibbus,-178.689083,-18.230417,FJ
Lutjanus gibbus,-178.689317,-18.234767,FJ
Lutjanus gibbus,-145.653033,-16.0505,PF
Lutjanus gibbus,-145.668217,-16.238967,PF
Lutjanus gibbus,-145.660717,-16.140617,PF
Lutjanus gibbus,-145.70235,-16.148383,PF
Lutjanus gibbus,-145.766383,-16.098483,PF
Lutjanus gibbus,-145.79125,-16.106317,PF
Lutjanus gibbus,-148.2591,-14.9683,PF
Lutjanus gibbus,-148.269783,-15.07465,PF
Lutjanus gibbus,-148.19105,-15.095417,PF
Lutjanus gibbus,-148.272,-14.991217,PF
Lutjanus gibbus,-148.1969,-15.058233,PF
Lutjanus gibbus,-148.144033,-15.046483,PF
Lutjanus gibbus,-148.2773,-15.057833,PF
Lutjanus gibbus,-148.291733,-15.039333,PF
Lutjanus gibbus,-149.44875,-17.779233,PF
Lutjanus gibbus,167.45095,-16.091383,VU
Lutjanus gibbus,167.466917,-16.103217,VU
Lutjanus gibbus,167.457433,-16.095583,VU
Lutjanus gibbus,167.4658,-16.084817,VU
Lutjanus gibbus,167.457533,-16.084367,VU
Lutjanus gibbus,167.788,-16.5225,VU
Lutjanus gibbus,167.804,-16.5323,VU
Lutjanus gibbus,167.797,-16.5387,VU
Lutjanus gibbus,167.805,-16.5072,VU
Lutjanus gibbus,167.832,-16.481,VU
Lutjanus gibbus,167.848,-16.5041,VU
Lutjanus gibbus,167.854,-16.5148,VU
Lutjanus gibbus,167.46195,-16.07035,VU
Lutjanus gibbus,167.455267,-16.094083,VU
Lutjanus gibbus,167.44825,-16.088917,VU
Lutjanus gibbus,167.449983,-16.061467,VU
Lutjanus gibbus,167.44525,-16.06265,VU
Lutjanus gibbus,168.229217,-17.562783,VU
Lutjanus gibbus,168.222117,-17.570417,VU
Lutjanus gibbus,168.228417,-17.5438,VU
Lutjanus gibbus,168.225617,-17.536083,VU
Lutjanus gibbus,168.2437,-17.517717,VU
Lutjanus gibbus,168.265883,-17.5486,VU
Lutjanus gibbus,168.260017,-17.548633,VU
Lutjanus gibbus,168.405333,-17.523533,VU
Lutjanus gibbus,168.40945,-17.5255,VU
Lutjanus gibbus,168.41785,-17.511567,VU
Lutjanus gibbus,168.421833,-17.526967,VU
Lutjanus gibbus,168.423033,-17.512717,VU
Lutjanus gibbus,168.426933,-17.52615,VU
Lutjanus gibbus,168.413583,-17.523183,VU
Lutjanus gibbus,168.41035,-17.52255,VU
Lutjanus gibbus,168.412533,-17.509817,VU
Lutjanus gibbus,168.422767,-17.523167,VU
Lutjanus gibbus,177.330683,-6.108717,TV
Lutjanus gibbus,177.34795,-6.115067,TV
Lutjanus gibbus,177.355267,-6.110233,TV
Lutjanus gibbus,177.3334,-6.111817,TV
Lutjanus gibbus,178.6726,-7.4578,TV
Lutjanus gibbus,178.672067,-7.48495,TV
Lutjanus gibbus,179.12015,-8.500317,TV
Lutjanus gibbus,179.06325,-8.494417,TV
Lutjanus gibbus,179.07395,-8.600167,TV
Lutjanus gibbus,179.16805,-8.545733,TV
Lutjanus gibbus,179.098633,-8.619267,TV
Lutjanus gibbus,179.140133,-8.5512,TV
Lutjanus gibbus,178.3435,-7.978933,TV
Lutjanus gibbus,178.39415,-7.93685,TV
Lutjanus gibbus,178.321883,-8.01275,TV
Lutjanus gibbus,178.377367,-8.053833,TV
Lutjanus gibbus,178.429283,-7.972567,TV
Lutjanus gibbus,178.366,-8.030817,TV
Lutjanus gibbus,178.393667,-7.98685,TV
Lutjanus gibbus,178.36755,-8.055633,TV
Lutjanus gibbus,178.371917,-8.0712,TV
Lutjanus gibbus,178.34015,-8.04715,TV
Lutjanus gibbus,178.355683,-7.949033,TV
Lutjanus gibbus,178.362,-7.966517,TV
Lutjanus gibbus,178.390317,-7.939383,TV
Lutjanus gibbus,178.32905,-8.03685,TV
Lutjanus gibbus,178.351083,-8.047533,TV
Lutjanus gibbus,177.329633,-6.10345,TV
Lutjanus gibbus,-157.47985,1.95485,KI
Lutjanus gibbus,-157.461167,1.98225,KI
Lutjanus gibbus,-157.442633,1.985267,KI
Lutjanus gibbus,-157.483283,1.997817,KI
Lutjanus gibbus,-157.456133,1.988433,KI
Lutjanus gibbus,-157.456783,2.05145,KI
Lutjanus gibbus,-157.495783,2.022817,KI
Lutjanus gibbus,-157.497467,2.0395,KI
Lutjanus gibbus,-157.451767,1.9362,KI
Lutjanus gibbus,-157.479633,1.93495,KI
Lutjanus gibbus,-157.4606,1.931383,KI
Lutjanus gibbus,-157.42965,2.044583,KI
Lutjanus gibbus,-157.451417,1.941417,KI
Lutjanus gibbus,-157.35495,1.994583,KI
Lutjanus gibbus,-157.400767,2.0141,KI
Lutjanus gibbus,-157.518733,1.917667,KI
Lutjanus gibbus,-157.56255,1.877167,KI
Lutjanus gibbus,-157.556517,1.8833,KI
Lutjanus gibbus,173.035167,1.747533,KI
Lutjanus gibbus,172.919883,1.888917,KI
Lutjanus gibbus,173.0367,1.791617,KI
Lutjanus gibbus,172.935083,1.783633,KI
Lutjanus gibbus,173.00865,1.71025,KI
Lutjanus gibbus,172.90465,1.839967,KI
Lutjanus gibbus,172.923183,1.843733,KI
Lutjanus gibbus,172.9698,1.835833,KI
Lutjanus gibbus,172.93925,1.786133,KI
Lutjanus gibbus,172.862833,1.97565,KI
Lutjanus gibbus,173.880733,0.442317,KI
Lutjanus gibbus,173.8305,0.439783,KI
Lutjanus gibbus,173.897083,0.428083,KI
Lutjanus gibbus,173.818133,0.366117,KI
Lutjanus gibbus,173.8557,0.46345,KI
Lutjanus gibbus,173.754183,0.3925,KI
Lutjanus gibbus,173.754233,0.392567,KI
Lutjanus gibbus,173.823617,0.373483,KI
Lutjanus gibbus,173.793383,0.462167,KI
Lutjanus gibbus,173.799333,0.395467,KI
Lutjanus gibbus,173.898333,0.407017,KI
Lutjanus gibbus,173.822833,0.396767,KI
Lutjanus gibbus,173.832667,0.36870000000000003,KI
Lutjanus gibbus,173.853417,0.344333,KI
Lutjanus gibbus,173.84915,0.349917,KI
Lutjanus gibbus,173.851783,0.329567,KI
Lutjanus gibbus,173.922083,0.374817,KI
Lutjanus gibbus,173.8623,0.33805,KI
Lutjanus gibbus,173.8518,0.329617,KI
Lutjanus gibbus,173.901783,0.362417,KI
Lutjanus gibbus,173.883417,0.359267,KI
Lutjanus gibbus,173.900217,0.382733,KI
Lutjanus gibbus,173.389017,0.248717,KI
Lutjanus gibbus,173.372417,0.2895,KI
Lutjanus gibbus,173.379733,0.2689,KI
Lutjanus gibbus,173.351217,0.27545,KI
Lutjanus gibbus,173.380833,0.256433,KI
Lutjanus gibbus,173.37975,0.2689,KI
Lutjanus gibbus,173.385433,0.279333,KI
Lutjanus gibbus,173.418333,0.244833,KI
Lutjanus gibbus,173.449317,0.22245,KI
Lutjanus gibbus,173.441667,0.228367,KI
Lutjanus gibbus,173.44885,0.207367,KI
Lutjanus gibbus,173.459017,0.214017,KI
Lutjanus gibbus,173.40285,0.2184,KI
Lutjanus gibbus,173.403017,0.229817,KI
Lutjanus gibbus,173.397483,0.2379,KI
Lutjanus gibbus,173.4065,0.208633,KI
Lutjanus gibbus,173.441367,0.204383,KI
Lutjanus gibbus,173.404783,0.1975,KI
Lutjanus gibbus,173.4346,0.1983,KI
Lutjanus gibbus,173.426,0.190667,KI
Lutjanus gibbus,-178.071183,-14.314,WF
Lutjanus gibbus,-178.089483,-14.293932999999999,WF
Lutjanus gibbus,-178.06025,-14.313267,WF
Lutjanus gibbus,-178.14435,-14.309717,WF
Lutjanus gibbus,-176.2172,-13.367133,WF
Lutjanus gibbus,-176.191717,-13.187083,WF
Lutjanus gibbus,-176.181767,-13.394583,WF
Lutjanus gibbus,-176.12825,-13.26995,WF
Lutjanus gibbus,-176.234567,-13.26125,WF
Lutjanus gibbus,-176.159567,-13.30235,WF
Lutjanus gibbus,-176.14835,-13.340183,WF
Lutjanus gibbus,-176.233533,-13.239167,WF
Lutjanus gibbus,-176.140767,-13.3311,WF
Lutjanus gibbus,-176.1581,-13.24585,WF
Lutjanus gibbus,-176.2455,-13.367883,WF
Lutjanus gibbus,-176.170417,-13.335767,WF
Lutjanus gibbus,-176.242233,-13.236617,WF
Lutjanus gibbus,-176.2466,-13.21255,WF
Lutjanus gibbus,-176.2673,-13.29255,WF
Lutjanus gibbus,-176.25305,-13.245933,WF
Lutjanus gibbus,-176.261083,-13.28715,WF
Lutjanus gibbus,-176.272833,-13.320767,WF
Lutjanus gibbus,-176.23405,-13.3463,WF
Lutjanus gibbus,-176.226233,-13.339317,WF
Lutjanus gibbus,152.416,-10.78315,PG
Lutjanus gibbus,152.389933,-10.787617,PG
Lutjanus gibbus,152.344133,-10.828183,PG
Lutjanus gibbus,152.502817,-10.832017,PG
Lutjanus gibbus,152.447483,-10.8419,PG
Lutjanus gibbus,152.458983,-10.85705,PG
Lutjanus gibbus,152.517467,-10.816983,PG
Lutjanus gibbus,152.517017,-10.87895,PG
Lutjanus gibbus,152.539617,-10.870967,PG
Lutjanus gibbus,152.404433,-10.836133,PG
Lutjanus gibbus,152.455433,-10.837467,PG
Lutjanus gibbus,152.493383,-10.776733,PG
Lutjanus gibbus,152.417583,-10.777967,PG
Lutjanus gibbus,150.847433,-10.534767,PG
Lutjanus gibbus,150.891133,-10.530017,PG
Lutjanus gibbus,150.9161,-10.53095,PG
Lutjanus gibbus,150.816867,-10.53275,PG
Lutjanus gibbus,146.9991,-1.941433,PG
Lutjanus gibbus,147.0264,-1.967033,PG
Lutjanus gibbus,147.01755,-1.964117,PG
Lutjanus gibbus,147.010017,-1.930383,PG
Lutjanus gibbus,146.998967,-1.928883,PG
Lutjanus gibbus,146.92345,-1.916817,PG
Lutjanus gibbus,150.493017,-2.455033,PG
Lutjanus gibbus,150.3929,-2.45555,PG
Lutjanus gibbus,150.4548,-2.429283,PG
Lutjanus gibbus,150.42365,-2.406133,PG
Lutjanus gibbus,164.639883,-20.97685,NC
Lutjanus gibbus,166.072683,-21.3661,NC
Lutjanus gibbus,166.133433,-21.410383,NC
Lutjanus gibbus,166.030683,-21.4555,NC
Lutjanus gibbus,167.40775,-21.027683,NC
Lutjanus gibbus,166.5186,-21.74575,NC
Lutjanus gibbus,165.670817,-21.820917,NC
Lutjanus gibbus,164.734967,-21.126,NC
Lutjanus gibbus,164.6193,-21.030217,NC
Lutjanus gibbus,164.605317,-21.017433,NC
Lutjanus gibbus,164.684533,-21.1061,NC
Lutjanus gibbus,164.684567,-21.106017,NC
Lutjanus gibbus,164.717867,-21.17835,NC
Lutjanus gibbus,157.995817,-8.490133,SB
Lutjanus gibbus,157.99995,-8.476383,SB
Lutjanus gibbus,157.977667,-8.4341,SB
Lutjanus gibbus,157.968133,-8.438783,SB
Lutjanus gibbus,157.984567,-8.4355,SB
Lutjanus gibbus,158.0203,-8.459967,SB
Lutjanus gibbus,158.02755,-8.481233,SB
Lutjanus gibbus,158.041367,-8.4598,SB
Lutjanus gibbus,157.973867,-8.43825,SB
Lutjanus gibbus,158.026683,-8.46405,SB
Lutjanus gibbus,158.053267,-8.46235,SB
Lutjanus gibbus,157.01225,-8.221433,SB
Lutjanus gibbus,157.017283,-8.210467,SB
Lutjanus gibbus,156.958433,-8.191767,SB
Lutjanus gibbus,156.962533,-8.203833,SB
Lutjanus gibbus,156.961017,-8.187233,SB
Lutjanus gibbus,156.98395,-8.179083,SB
Lutjanus gibbus,156.994633,-8.1816,SB
Lutjanus gibbus,157.00615,-8.1754,SB
Lutjanus gibbus,157.022367,-8.147533,SB
Lutjanus gibbus,157.007833,-8.156983,SB
Lutjanus gibbus,156.985267,-8.1674,SB
Lutjanus gibbus,157.00855,-8.16245,SB
Lutjanus gibbus,160.904333,-9.822733,SB
Lutjanus gibbus,160.884683,-9.86765,SB
Lutjanus gibbus,160.867467,-9.846433,SB
Lutjanus gibbus,160.906867,-9.853267,SB
Lutjanus gibbus,160.887433,-9.858283,SB
Lutjanus gibbus,160.871867,-9.7892,SB
Lutjanus gibbus,160.849117,-9.822317,SB
Lutjanus gibbus,160.842167,-9.86365,SB
Lutjanus gibbus,160.831067,-9.8564329999999991,SB
Lutjanus gibbus,160.8588,-9.858517,SB
Lutjanus gibbus,160.108433,-8.95815,SB
Lutjanus gibbus,160.088733,-8.996683,SB
Lutjanus gibbus,160.063717,-8.993867,SB
Lutjanus gibbus,138.116017,9.597233,FM
Lutjanus gibbus,138.121717,9.595583,FM
Lutjanus gibbus,138.1129,9.593233,FM
Lutjanus gibbus,138.1186,9.5997,FM
Lutjanus gibbus,138.11595,9.5904,FM
Lutjanus gibbus,138.1143,9.586883,FM
Lutjanus gibbus,138.120017,9.602133,FM
Lutjanus gibbus,138.11105,9.58975,FM
Lutjanus gibbus,138.123017,9.604983,FM
Lutjanus gibbus,138.109717,9.587167,FM
Lutjanus gibbus,138.1089,9.5853,FM
Lutjanus gibbus,138.103667,9.577433,FM
Lutjanus gibbus,138.20835,9.555567,FM
Lutjanus gibbus,151.603317,7.502583,FM
Lutjanus gibbus,138.19595,9.568983,FM
Lutjanus gibbus,138.206367,9.541667,FM
Lutjanus gibbus,151.564317,7.45965,FM
Lutjanus gibbus,138.18495,9.567717,FM
Lutjanus gibbus,138.200067,9.553683,FM
Lutjanus gibbus,138.211717,9.570017,FM
Lutjanus gibbus,151.70505,7.38925,FM
Lutjanus gibbus,138.185067,9.564117,FM
Lutjanus gibbus,138.204683,9.58345,FM
Lutjanus gibbus,138.1008,9.579317,FM
Lutjanus gibbus,138.103467,9.581583,FM
Lutjanus gibbus,138.124583,9.597933,FM
Lutjanus gibbus,151.8185,7.618267,FM
Lutjanus gibbus,151.8168,7.672867,FM
Lutjanus gibbus,151.767633,7.68465,FM
Lutjanus gibbus,151.8018,7.676167,FM
Lutjanus gibbus,151.7346,7.67205,FM
Lutjanus gibbus,151.745,7.670183,FM
Lutjanus gibbus,151.76895,7.661133,FM
Lutjanus gibbus,134.295117,7.143467,PW
Lutjanus gibbus,134.300867,7.1825,PW
Lutjanus gibbus,134.31385,7.189667,PW
Lutjanus gibbus,134.29445,7.151767,PW
Lutjanus gibbus,134.246317,7.265833,PW
Lutjanus gibbus,134.1825,7.265783,PW
Lutjanus gibbus,134.2246,7.338617,PW
Lutjanus gibbus,134.239867,7.25005,PW
Lutjanus gibbus,134.2156,7.327867,PW
Lutjanus gibbus,134.436733,7.229733,PW
Lutjanus gibbus,134.43935,7.195883,PW
Lutjanus gibbus,134.448317,7.24095,PW
