Scientific.Name,Longitude,Latitude
Pomacanthus semicirculatus,114.341389,-21.660556
Pomacanthus semicirculatus,39.996625,-3.375648
Pomacanthus semicirculatus,79.839361,6.927472
Pomacanthus semicirculatus,55.830118,-4.358525
Pomacanthus semicirculatus,55.526114,-4.775588
Pomacanthus semicirculatus,113.876944,-22.132222
Pomacanthus semicirculatus,115.527015,-8.793903
Pomacanthus semicirculatus,40.009942,-3.36755
Pomacanthus semicirculatus,113.836915,-22.236175
Pomacanthus semicirculatus,119.663169,23.246215
Pomacanthus semicirculatus,129.443758,28.40548
Pomacanthus semicirculatus,153.197957,-25.913025
Pomacanthus semicirculatus,121.567962,23.481483
Pomacanthus semicirculatus,121.552169,23.481798
Pomacanthus semicirculatus,145.990748,-16.430375
Pomacanthus semicirculatus,113.888543,-22.092212
Pomacanthus semicirculatus,113.887839,-22.097983
Pomacanthus semicirculatus,121.545303,23.484339
Pomacanthus semicirculatus,168.25,-17.7
Pomacanthus semicirculatus,40.007453,-3.370977
Pomacanthus semicirculatus,113.979678,-21.884603
Pomacanthus semicirculatus,113.667817,-22.602147
Pomacanthus semicirculatus,113.83662,-22.21635
Pomacanthus semicirculatus,113.9688,-21.9096
Pomacanthus semicirculatus,113.89012,-22.09117
Pomacanthus semicirculatus,113.83167,-22.23838
Pomacanthus semicirculatus,113.9653,-21.9104
Pomacanthus semicirculatus,113.85294,-22.14859
Pomacanthus semicirculatus,113.8854,-22.0926
Pomacanthus semicirculatus,113.8784,-22.1099
Pomacanthus semicirculatus,113.965,-21.9116
Pomacanthus semicirculatus,113.9658,-21.9091
Pomacanthus semicirculatus,113.96093,-21.91287
Pomacanthus semicirculatus,113.8312,-22.2383
Pomacanthus semicirculatus,113.96126,-21.91098
Pomacanthus semicirculatus,113.6829,-22.47845
Pomacanthus semicirculatus,113.8785,-22.1113
Pomacanthus semicirculatus,113.85656,-22.14059
Pomacanthus semicirculatus,113.8441,-22.2015
Pomacanthus semicirculatus,113.8487,-22.194
Pomacanthus semicirculatus,113.84942,-22.19368
Pomacanthus semicirculatus,113.8321,-22.23875
Pomacanthus semicirculatus,113.9531,-21.902
Pomacanthus semicirculatus,113.8297,-22.2426
Pomacanthus semicirculatus,113.96196,-21.91245
Pomacanthus semicirculatus,113.83035,-22.23625
Pomacanthus semicirculatus,113.84532,-22.19459
Pomacanthus semicirculatus,113.82991,-22.24186
Pomacanthus semicirculatus,113.96147,-21.91266
Pomacanthus semicirculatus,113.9611,-21.9131
Pomacanthus semicirculatus,113.833,-22.2459
Pomacanthus semicirculatus,113.61808,-22.6164
Pomacanthus semicirculatus,113.83605,-22.21733
Pomacanthus semicirculatus,113.82856,-22.25297
Pomacanthus semicirculatus,113.8506,-22.1955
Pomacanthus semicirculatus,113.85499,-22.14489
Pomacanthus semicirculatus,113.8853,-22.0922
Pomacanthus semicirculatus,113.83226,-22.2509
Pomacanthus semicirculatus,113.84191,-22.17746
Pomacanthus semicirculatus,113.8777,-22.1112
Pomacanthus semicirculatus,113.9631,-21.912
Pomacanthus semicirculatus,113.8543,-22.1946
Pomacanthus semicirculatus,113.88179,-22.10677
Pomacanthus semicirculatus,113.67405,-22.49368
Pomacanthus semicirculatus,113.83321,-22.20063
Pomacanthus semicirculatus,113.65301,-22.47056
Pomacanthus semicirculatus,113.8499,-22.2045
Pomacanthus semicirculatus,113.9621,-21.912
Pomacanthus semicirculatus,113.9509,-21.9047
Pomacanthus semicirculatus,113.89005,-22.09567
Pomacanthus semicirculatus,113.96675,-21.9109
Pomacanthus semicirculatus,113.85265,-22.19662
Pomacanthus semicirculatus,113.8298,-22.2426
Pomacanthus semicirculatus,113.61783,-22.62548
Pomacanthus semicirculatus,113.95964,-21.90435
Pomacanthus semicirculatus,113.83,-22.2435
Pomacanthus semicirculatus,113.96844,-21.90914
Pomacanthus semicirculatus,113.8306,-22.2369
Pomacanthus semicirculatus,113.9646,-21.9103
Pomacanthus semicirculatus,113.8873,-22.0948
Pomacanthus semicirculatus,113.888,-22.0962
Pomacanthus semicirculatus,113.84969,-22.19815
Pomacanthus semicirculatus,113.8294,-22.2516
Pomacanthus semicirculatus,113.8302,-22.2362
Pomacanthus semicirculatus,113.83062,-22.23913
Pomacanthus semicirculatus,113.67763,-22.49038
Pomacanthus semicirculatus,113.89005,-22.09514
Pomacanthus semicirculatus,113.8304,-22.2412
Pomacanthus semicirculatus,113.96317,-21.91035
Pomacanthus semicirculatus,113.955,-21.9129
Pomacanthus semicirculatus,113.9663,-21.9109
Pomacanthus semicirculatus,113.96808,-21.90952
Pomacanthus semicirculatus,113.84403,-22.20069
Pomacanthus semicirculatus,113.87967,-22.10725
Pomacanthus semicirculatus,113.8278,-22.2342
Pomacanthus semicirculatus,113.8767,-22.1118
Pomacanthus semicirculatus,113.96761,-21.90992
Pomacanthus semicirculatus,113.83287,-22.2443
Pomacanthus semicirculatus,113.8405,-22.2042
Pomacanthus semicirculatus,113.96596,-21.9105
